Unnamed: 0,Inspect ID,Style Code,Order Number,Line Number,Quantity,User Code,Defect Found,Created Date,Maint Date,single_digit_year
10946,1121,10,40449,Cool Kids Bike,1,1,0,20290812,20200812,9
10947,1122,8,36785,Cool Kids Bike,1,1,0,20250812,20200812,5
10948,1123,494,35936,Cool Kids Bike,1,1,0,20260812,20200812,6
10949,1124,494,35936,Cool Kids Bike,2,1,0,20260812,20200812,6
10950,1125,689,36582,Cool Kids Bike,2,1,0,20220812,20200812,2
10951,1126,47,38969,Cool Kids Bike,1,1,0,20290812,20200812,9
10952,1127,15,37438,Wheel Chair,1,1,0,20280812,20200812,8
10953,1128,321,36469,Boring Kids Bike,1,1,0,20290812,20200812,9
10954,1130,195,37549,Boring Kids Bike,1,1,0,20290812,20200812,9
10955,1131,195,37549,Boring Kids Bike,2,1,0,20290812,20200812,9
10956,1132,16,38394,Wheel Chair,1,1,0,20240812,20200812,4
10957,1133,39,38394,Cool Kids Bike,1,1,0,20240812,20200812,4
10958,1134,246,36793,Cool Kids Bike,1,1,0,20230812,20200812,3
10959,1135,246,36793,Cool Kids Bike,2,1,0,20230812,20200812,3
10960,1136,981,36463,Wheel Chair,2,1,0,20230812,20200812,3
10961,1137,981,36463,Wheel Chair,1,1,0,20230812,20200812,3
10962,1138,16,36652,Cool Kids Bike,2,1,0,20220812,20200812,2
10963,1139,16,36652,Cool Kids Bike,1,1,0,20220812,20200812,2
10964,1140,212,32895,Cool Kids Bike,1,1,0,20250812,20200812,5
10965,1141,186,36788,Adult Road Bike,1,1,0,20280812,20200812,8
10966,1142,984,36445,Cool Kids Bike,1,1,0,20250812,20200812,5
10967,1143,375,36367,Cool Kids Bike,1,1,0,20270812,20200812,7
10968,1144,195,37348,Wheel Chair,2,1,0,20280812,20200812,8
10969,1145,195,37348,Wheel Chair,1,1,0,20280812,20200812,8
10970,1146,481,36223,Adult Road Bike,1,1,0,20230812,20200812,3
10971,1147,481,36223,Adult Road Bike,2,1,0,20230812,20200812,3
10972,1148,1038,36793,Wheel Chair,1,1,0,20230812,20200812,3
10973,1149,103,38969,Wheel Chair,1,1,0,20290812,20200812,9
10974,1150,103,38969,Wheel Chair,2,1,0,20290812,20200812,9
10975,1151,168,36694,Cool Kids Bike,1,1,0,20240812,20200812,4
10976,1152,470,36374,Wheel Chair,1,1,0,20240812,20200812,4
10977,1153,205,36262,Cool Kids Bike,1,1,0,20220812,20200812,2
10978,1154,370,36445,Wheel Chair,1,1,0,20250812,20200812,5
10979,1155,1039,39969,Wheel Chair,1,1,0,20290812,20200812,9
10980,1156,16,36124,Wheel Chair,2,1,0,20240812,20200812,4
10981,1157,16,36124,Wheel Chair,1,1,0,20240812,20200812,4
10982,1158,1040,35746,Cool Kids Bike,1,1,0,20260812,20200812,6
10983,1159,290,37537,Wheel Chair,2,1,0,20270812,20200812,7
10984,1160,290,37537,Wheel Chair,1,1,0,20270812,20200812,7
10985,1161,1010,39912,Cool Kids Bike,1,1,0,20220812,20200812,2
10986,1162,60,36604,Wheel Chair,1,1,0,20240812,20200812,4
10987,1163,33,37898,Cool Kids Bike,1,1,0,20280812,20200812,8
10988,1164,33,37898,Cool Kids Bike,2,1,0,20280812,20200812,8
10989,1165,15,36602,Adult Road Bike,1,1,0,20220812,20200812,2
10990,1166,186,36602,Wheel Chair,2,1,0,20220812,20200812,2
10991,1167,186,36602,Wheel Chair,1,1,0,20220812,20200812,2
10992,1168,195,36976,Adult Mountain Bike,2,1,0,20260812,20200812,6
10993,1169,195,36976,Adult Mountain Bike,1,1,0,20260812,20200812,6
10994,1170,19,35116,Cool Kids Bike,2,1,0,20260812,20200812,6
10995,1171,19,35116,Cool Kids Bike,1,1,0,20260812,20200812,6
10996,1172,2,36203,Wheel Chair,1,1,0,20230812,20200812,3
10997,1173,2,36203,Wheel Chair,2,1,0,20230812,20200812,3
10998,1174,679,36380,Cool Kids Bike,1,1,0,20200812,20200812,0
10999,1175,100,39733,Adult Mountain Bike,1,1,0,20230812,20200812,3
11000,1176,282,39756,Cool Kids Bike,1,1,0,20260812,20200812,6
11001,1177,131,34982,Cool Kids Bike,1,1,0,20220812,20200812,2
11002,1178,131,34982,Cool Kids Bike,1,1,0,20220812,20200812,2
11003,1179,131,34982,Cool Kids Bike,1,1,0,20220812,20200812,2
11004,1180,2,30669,Wheel Chair,1,1,0,20290812,20200812,9
11005,1181,2,30669,Wheel Chair,2,1,0,20290812,20200812,9
11006,1182,1,36429,Cool Kids Bike,2,1,0,20290812,20200812,9
11007,1183,1,36429,Cool Kids Bike,1,1,0,20290812,20200812,9
11008,1184,115,36662,Cool Kids Bike,1,1,0,20220812,20200812,2
11009,1185,327,39021,Cool Kids Bike,1,1,0,20210812,20200812,1
11010,1186,514,30669,Wheel Chair,1,1,0,20290812,20200812,9
11011,1187,514,30669,Wheel Chair,2,1,0,20290812,20200812,9
11012,1188,131,34982,Cool Kids Bike,1,1,0,20220812,20200812,2
11013,1052,122,36500,Cool Kids Bike,2,1,0,20200811,20200811,0
11014,1053,122,36500,Cool Kids Bike,1,1,0,20200811,20200811,0
11015,1054,50,35116,Wheel Chair,1,1,0,20260811,20200811,6
11016,1062,27,33149,Cool Kids Bike,1,1,0,20290811,20200811,9
11017,1063,15,36437,Wheel Chair,1,1,0,20270811,20200811,7
11018,1064,482,26309,Boring Kids Bike,1,1,0,20290811,20200811,9
11019,1065,482,26309,Boring Kids Bike,2,1,0,20290811,20200811,9
11020,1066,909,36118,Cool Kids Bike,1,1,0,20280811,20200811,8
11021,1067,909,36118,Cool Kids Bike,2,1,0,20280811,20200811,8
11022,1068,2,36244,Cool Kids Bike,2,1,0,20240811,20200811,4
11023,1069,2,36244,Cool Kids Bike,1,1,0,20240811,20200811,4
11024,1070,991,38710,Adult Road Bike,1,1,0,20200811,20200811,0
11025,1071,175,38564,Wheel Chair,1,1,0,20240811,20200811,4
11026,1072,175,38564,Wheel Chair,2,1,0,20240811,20200811,4
11027,1073,487,39972,Cool Kids Bike,1,1,0,20220811,20200811,2
11028,1074,137,40560,Cool Kids Bike,1,1,0,20200811,20200811,0
11029,1075,97,39743,Cool Kids Bike,1,1,0,20230811,20200811,3
11030,1077,207,37549,Adult Road Bike,2,1,0,20290811,20200811,9
11031,1078,16,37481,Cool Kids Bike,1,1,0,20210811,20200811,1
11032,1079,16,37481,Cool Kids Bike,2,1,0,20210811,20200811,1
11033,1080,15,37481,Wheel Chair,1,1,0,20210811,20200811,1
11034,1081,207,37549,Adult Road Bike,1,1,0,20290811,20200811,9
11035,1082,655,33149,Wheel Chair,2,1,0,20290811,20200811,9
11036,1083,655,33149,Wheel Chair,1,1,0,20290811,20200811,9
11037,1084,10,40454,Cool Kids Bike,1,1,0,20240811,20200811,4
11038,1085,195,32895,Wheel Chair,1,1,0,20250811,20200811,5
11039,1086,195,32895,Wheel Chair,2,1,0,20250811,20200811,5
11040,1088,10,40121,Cool Kids Bike,1,1,0,20210811,20200811,1
11041,1089,4,35908,Cool Kids Bike,1,1,0,20280811,20200811,8
11042,1090,4,35908,Cool Kids Bike,2,1,0,20280811,20200811,8
11043,1091,437,36595,Cool Kids Bike,1,1,0,20250811,20200811,5
11044,1092,906,97178,Wheel Chair,1,1,0,20280811,20200811,8
11045,1093,1041,38118,Wheel Chair,1,1,0,20280811,20200811,8
11046,1095,854,36079,Cool Kids Bike,1,1,0,20290811,20200811,9
11047,1096,854,36079,Cool Kids Bike,1,1,0,20290811,20200811,9
11048,1097,854,36079,Cool Kids Bike,1,1,0,20290811,20200811,9
11049,1098,116,26309,Cool Kids Bike,1,1,0,20290811,20200811,9
11050,1099,906,97178,Wheel Chair,1,1,0,20280811,20200811,8
11051,1100,229,36418,Cool Kids Bike,1,1,0,20280811,20200811,8
11052,1101,229,36418,Cool Kids Bike,2,1,0,20280811,20200811,8
11053,1102,591,36224,Cool Kids Bike,2,1,0,20240811,20200811,4
11054,1103,591,36224,Cool Kids Bike,1,1,0,20240811,20200811,4
11055,1104,64,36502,Cool Kids Bike,1,1,0,20220811,20200811,2
11056,1110,212,36603,Cool Kids Bike,1,1,0,20230811,20200811,3
11057,1111,212,36603,Cool Kids Bike,2,1,0,20230811,20200811,3
11058,1112,31,37636,Cool Kids Bike,1,1,0,20260811,20200811,6
11059,1113,521,31435,Cool Kids Bike,1,1,0,20250811,20200811,5
11060,1114,521,31435,Cool Kids Bike,2,1,0,20250811,20200811,5
11061,1115,48,36469,Cool Kids Bike,1,1,0,20290811,20200811,9
11062,1116,554,26203,Wheel Chair,2,1,0,20230811,20200811,3
11063,1117,554,26203,Wheel Chair,1,1,0,20230811,20200811,3
11064,1118,982,38876,Wheel Chair,1,1,0,20260811,20200811,6
11065,1119,982,38876,Wheel Chair,2,1,0,20260811,20200811,6
11066,992,1042,38398,Cool Kids Bike,1,1,0,20280810,20200810,8
11067,993,288,36377,Cool Kids Bike,1,1,0,20270810,20200810,7
11068,994,71,36160,Adult Mountain Bike,2,1,0,20200810,20200810,0
11069,995,71,36160,Adult Mountain Bike,1,1,0,20200810,20200810,0
11070,998,191,36240,Cool Kids Bike,1,1,0,20200810,20200810,0
11071,999,151,36293,Cool Kids Bike,1,1,0,20230810,20200810,3
11072,1000,216,94123,Wheel Chair,1,1,0,20230810,20200810,3
11073,1001,191,31231,Cool Kids Bike,1,1,0,20210810,20200810,1
11074,1002,554,27112,Cool Kids Bike,5,1,0,20220810,20200810,2
11075,1003,554,27112,Cool Kids Bike,6,1,0,20220810,20200810,2
11076,1004,383,36354,Wheel Chair,1,1,0,20240810,20200810,4
11077,1005,212,36296,Adult Road Bike,2,1,0,20260810,20200810,6
11078,1006,212,36296,Adult Road Bike,1,1,0,20260810,20200810,6
11079,1007,328,36377,Wheel Chair,1,1,0,20270810,20200810,7
11080,1008,359,36377,Wheel Chair,1,1,0,20270810,20200810,7
11081,1009,204,35534,Boring Kids Bike,1,1,0,20240810,20200810,4
11082,1010,168,94123,Wheel Chair,1,1,0,20230810,20200810,3
11083,1011,437,36209,Wheel Chair,1,1,0,20290810,20200810,9
11084,1012,554,28038,Cool Kids Bike,1,1,0,20280810,20200810,8
11085,1013,670,38689,Cool Kids Bike,1,1,0,20290810,20200810,9
11086,1014,554,27112,Cool Kids Bike,1,1,0,20220810,20200810,2
11087,1015,554,27112,Cool Kids Bike,4,1,0,20220810,20200810,2
11088,1016,554,27112,Cool Kids Bike,7,1,0,20220810,20200810,2
11089,1017,325,36157,Wheel Chair,1,1,0,20270810,20200810,7
11090,1018,318,36157,Cool Kids Bike,2,1,0,20270810,20200810,7
11091,1019,318,36157,Cool Kids Bike,1,1,0,20270810,20200810,7
11092,1020,514,36828,Wheel Chair,1,1,0,20280810,20200810,8
11093,1021,514,36828,Wheel Chair,2,1,0,20280810,20200810,8
11094,1022,963,38429,Wheel Chair,1,1,0,20290810,20200810,9
11095,1023,393,38577,Wheel Chair,2,1,0,20270810,20200810,7
11096,1024,393,38577,Wheel Chair,1,1,0,20270810,20200810,7
11097,1025,1036,38689,Adult Mountain Bike,1,1,0,20290810,20200810,9
11098,1026,1036,38689,Adult Mountain Bike,2,1,0,20290810,20200810,9
11099,1027,150,37803,Cool Kids Bike,1,1,0,20230810,20200810,3
11100,1028,435,38689,Wheel Chair,1,1,0,20290810,20200810,9
11101,1029,851,36784,Cool Kids Bike,1,1,0,20240810,20200810,4
11102,1030,693,37768,Cool Kids Bike,1,1,0,20280810,20200810,8
11103,1031,91,31034,Cool Kids Bike,1,1,0,20240810,20200810,4
11104,1032,149,36354,Boring Kids Bike,1,1,0,20240810,20200810,4
11105,1033,554,28038,Cool Kids Bike,2,1,0,20280810,20200810,8
11106,1034,225,38277,Cool Kids Bike,1,1,0,20270810,20200810,7
11107,1036,764,34448,Wheel Chair,1,1,0,20280810,20200810,8
11108,1037,764,34448,Wheel Chair,1,1,0,20280810,20200810,8
11109,1038,764,34448,Wheel Chair,1,1,0,20280810,20200810,8
11110,1039,764,34448,Wheel Chair,1,1,0,20280810,20200810,8
11111,1040,764,34448,Wheel Chair,1,1,0,20280810,20200810,8
11112,1042,554,27112,Cool Kids Bike,2,1,0,20220810,20200810,2
11113,1043,554,27112,Cool Kids Bike,3,1,0,20220810,20200810,2
11114,1044,7,32648,Wheel Chair,1,1,0,20280810,20200810,8
11115,1045,33,32648,Wheel Chair,1,1,0,20280810,20200810,8
11116,1046,83,32648,Cool Kids Bike,1,1,0,20280810,20200810,8
11117,1047,664,34697,Wheel Chair,1,1,0,20270810,20200810,7
11118,1048,828,35909,Cool Kids Bike,1,1,0,20290810,20200810,9
11119,1049,292,35805,Cool Kids Bike,1,1,0,20250810,20200810,5
11120,1050,10,39684,Cool Kids Bike,1,1,0,20240810,20200810,4
11121,1051,331,35910,Adult Road Bike,1,1,0,20200810,20200810,0
11122,984,32,34950,Wheel Chair,1,1,0,20200808,20200808,0
11123,985,32,34950,Wheel Chair,2,1,0,20200808,20200808,0
11124,986,889,34697,Cool Kids Bike,1,1,0,20270808,20200808,7
11125,987,114,35687,Wheel Chair,1,1,0,20270808,20200808,7
11126,988,195,36021,Cool Kids Bike,1,1,0,20210808,20200808,1
11127,989,195,36021,Cool Kids Bike,2,1,0,20210808,20200808,1
11128,990,17,25576,Cool Kids Bike,1,1,0,20260808,20200808,6
11129,918,233,35454,Wheel Chair,1,1,0,20240807,20200807,4
11130,919,100,38958,Cool Kids Bike,1,1,0,20280807,20200807,8
11131,920,1043,39992,Cool Kids Bike,1,1,0,20220807,20200807,2
11132,921,430,38189,Cool Kids Bike,1,1,0,20290807,20200807,9
11133,922,56,35920,Cool Kids Bike,2,1,0,20200807,20200807,0
11134,923,56,35920,Cool Kids Bike,1,1,0,20200807,20200807,0
11135,925,149,35890,Cool Kids Bike,1,1,0,20200807,20200807,0
11136,926,186,37761,Cool Kids Bike,2,1,0,20210807,20200807,1
11137,927,149,36443,Cool Kids Bike,1,1,0,20230807,20200807,3
11138,928,409,31901,Wheel Chair,1,1,0,20210807,20200807,1
11139,929,409,31901,Wheel Chair,1,1,0,20210807,20200807,1
11140,930,186,37761,Cool Kids Bike,1,1,0,20210807,20200807,1
11141,931,33,34983,Cool Kids Bike,1,1,0,20230807,20200807,3
11142,932,33,34983,Cool Kids Bike,2,1,0,20230807,20200807,3
11143,933,6,31866,Wheel Chair,1,1,0,20260807,20200807,6
11144,934,6,31866,Wheel Chair,2,1,0,20260807,20200807,6
11145,935,141,36017,Cool Kids Bike,2,1,0,20270807,20200807,7
11146,937,157,35910,Cool Kids Bike,1,1,0,20200807,20200807,0
11147,938,1044,36014,Cool Kids Bike,1,1,0,20240807,20200807,4
11148,939,1044,36014,Cool Kids Bike,2,1,0,20240807,20200807,4
11149,940,31,26161,Cool Kids Bike,2,1,0,20210807,20200807,1
11150,942,31,26161,Cool Kids Bike,1,1,0,20210807,20200807,1
11151,943,61,36202,Wheel Chair,1,1,0,20220807,20200807,2
11152,944,409,31901,Wheel Chair,1,1,0,20210807,20200807,1
11153,945,14,35689,Cool Kids Bike,1,1,0,20290807,20200807,9
11154,946,409,31901,Wheel Chair,1,1,0,20210807,20200807,1
11155,947,409,31901,Wheel Chair,1,1,0,20210807,20200807,1
11156,948,40,26078,Cool Kids Bike,1,1,0,20280807,20200807,8
11157,949,40,26078,Cool Kids Bike,2,1,0,20280807,20200807,8
11158,950,664,34204,Wheel Chair,1,1,0,20240807,20200807,4
11159,951,33,36647,Cool Kids Bike,1,1,0,20270807,20200807,7
11160,952,33,36647,Cool Kids Bike,2,1,0,20270807,20200807,7
11161,953,186,35375,Boring Kids Bike,1,1,0,20250807,20200807,5
11162,954,186,35375,Boring Kids Bike,2,1,0,20250807,20200807,5
11163,955,321,35582,Cool Kids Bike,1,1,0,20220807,20200807,2
11164,956,321,35582,Cool Kids Bike,2,1,0,20220807,20200807,2
11165,957,122,36150,Wheel Chair,1,1,0,20200807,20200807,0
11166,958,122,36150,Boring Kids Bike,2,1,0,20200807,20200807,0
11167,959,89,36046,Wheel Chair,1,1,0,20260807,20200807,6
11168,960,89,36046,Wheel Chair,2,1,0,20260807,20200807,6
11169,961,33,35465,Wheel Chair,2,1,0,20250807,20200807,5
11170,962,33,35465,Wheel Chair,1,1,0,20250807,20200807,5
11171,963,122,36150,Boring Kids Bike,1,1,0,20200807,20200807,0
11172,964,379,35927,Cool Kids Bike,2,1,0,20270807,20200807,7
11173,965,379,35927,Cool Kids Bike,1,1,0,20270807,20200807,7
11174,966,824,36046,Cool Kids Bike,1,1,0,20260807,20200807,6
11175,967,824,36046,Cool Kids Bike,1,1,0,20260807,20200807,6
11176,968,824,36046,Cool Kids Bike,1,1,0,20260807,20200807,6
11177,969,824,36046,Cool Kids Bike,1,1,0,20260807,20200807,6
11178,970,824,36046,Cool Kids Bike,1,1,0,20260807,20200807,6
11179,971,100,39177,Cool Kids Bike,1,1,0,20270807,20200807,7
11180,972,40,28549,Cool Kids Bike,1,1,0,20290807,20200807,9
11181,973,40,28549,Cool Kids Bike,2,1,0,20290807,20200807,9
11182,974,230,38773,Adult Road Bike,2,1,0,20230807,20200807,3
11183,975,285,36282,Wheel Chair,1,1,0,20220807,20200807,2
11184,976,554,25402,Cool Kids Bike,1,1,0,20220807,20200807,2
11185,977,554,25402,Cool Kids Bike,2,1,0,20220807,20200807,2
11186,978,282,37259,Cool Kids Bike,1,1,0,20290807,20200807,9
11187,979,150,36044,Cool Kids Bike,1,1,0,20240807,20200807,4
11188,980,151,34776,Wheel Chair,1,1,0,20260807,20200807,6
11189,981,144,37895,Cool Kids Bike,1,1,0,20250807,20200807,5
11190,858,430,39053,Cool Kids Bike,1,1,0,20230806,20200806,3
11191,859,1045,37875,Cool Kids Bike,1,1,0,20250806,20200806,5
11192,861,1046,35681,Boring Kids Bike,1,1,0,20210806,20200806,1
11193,862,64,35737,Wheel Chair,1,1,0,20270806,20200806,7
11194,864,246,32834,Wheel Chair,1,1,0,20240806,20200806,4
11195,865,246,32834,Wheel Chair,2,1,0,20240806,20200806,4
11196,866,33,35995,Cool Kids Bike,1,1,0,20250806,20200806,5
11197,867,33,35995,Cool Kids Bike,2,1,0,20250806,20200806,5
11198,868,207,33206,Wheel Chair,1,1,0,20260806,20200806,6
11199,869,207,33206,Wheel Chair,2,1,0,20260806,20200806,6
11200,870,241,23576,Cool Kids Bike,1,1,0,20260806,20200806,6
11201,871,279,34894,Cool Kids Bike,2,1,0,20240806,20200806,4
11202,872,279,34894,Cool Kids Bike,1,1,0,20240806,20200806,4
11203,873,963,38108,Cool Kids Bike,1,1,0,20280806,20200806,8
11204,874,865,38050,Cool Kids Bike,1,1,0,20200806,20200806,0
11205,875,181,36096,Cool Kids Bike,1,1,0,20260806,20200806,6
11206,876,181,36096,Cool Kids Bike,2,1,0,20260806,20200806,6
11207,877,1047,36802,Wheel Chair,1,1,0,20220806,20200806,2
11208,878,815,38672,Cool Kids Bike,1,1,0,20220806,20200806,2
11209,879,1046,35829,Cool Kids Bike,2,1,0,20290806,20200806,9
11210,880,1046,35829,Cool Kids Bike,1,1,0,20290806,20200806,9
11211,881,15,35465,Wheel Chair,1,1,0,20250806,20200806,5
11212,882,256,35681,Cool Kids Bike,1,1,0,20210806,20200806,1
11213,883,69,35765,Cool Kids Bike,1,1,0,20250806,20200806,5
11214,884,150,34950,Wheel Chair,1,1,0,20200806,20200806,0
11215,885,82,26161,Wheel Chair,1,1,0,20210806,20200806,1
11216,886,780,36802,Wheel Chair,1,1,0,20220806,20200806,2
11217,887,981,35969,Cool Kids Bike,2,1,0,20290806,20200806,9
11218,888,981,35969,Cool Kids Bike,1,1,0,20290806,20200806,9
11219,889,481,33293,Wheel Chair,1,1,0,20230806,20200806,3
11220,890,328,35787,Wheel Chair,1,1,0,20270806,20200806,7
11221,891,71,35648,Cool Kids Bike,1,1,0,20280806,20200806,8
11222,892,71,35648,Cool Kids Bike,2,1,0,20280806,20200806,8
11223,893,54,34319,Cool Kids Bike,1,1,0,20290806,20200806,9
11224,894,197,35917,Cool Kids Bike,1,1,0,20270806,20200806,7
11225,895,943,94994,Cool Kids Bike,1,1,0,20240806,20200806,4
11226,898,33,35800,Cool Kids Bike,1,1,0,20200806,20200806,0
11227,899,10,39163,Cool Kids Bike,1,1,0,20230806,20200806,3
11228,900,116,35970,Cool Kids Bike,2,1,0,20200806,20200806,0
11229,902,10,37841,Cool Kids Bike,1,1,0,20210806,20200806,1
11230,903,618,35895,Cool Kids Bike,1,1,0,20250806,20200806,5
11231,904,74,35893,Cool Kids Bike,1,1,0,20230806,20200806,3
11232,905,670,35779,Cool Kids Bike,1,1,0,20290806,20200806,9
11233,906,419,35183,Cool Kids Bike,1,1,0,20230806,20200806,3
11234,907,419,35183,Cool Kids Bike,1,1,0,20230806,20200806,3
11235,908,419,35183,Cool Kids Bike,1,1,0,20230806,20200806,3
11236,909,419,35183,Cool Kids Bike,1,1,0,20230806,20200806,3
11237,910,419,35183,Cool Kids Bike,1,1,0,20230806,20200806,3
11238,911,606,38231,Wheel Chair,1,1,0,20210806,20200806,1
11239,912,1,35482,Cool Kids Bike,2,1,0,20220806,20200806,2
11240,913,1,35482,Cool Kids Bike,1,1,0,20220806,20200806,2
11241,914,645,35482,Wheel Chair,1,1,0,20220806,20200806,2
11242,915,313,35482,Boring Kids Bike,1,1,0,20220806,20200806,2
11243,916,101,26078,Wheel Chair,1,1,0,20280806,20200806,8
11244,917,1048,33106,Cool Kids Bike,1,1,0,20260806,20200806,6
11245,797,288,20674,Cool Kids Bike,1,1,0,20240805,20200805,4
11246,798,158,35161,Cool Kids Bike,1,1,0,20210805,20200805,1
11247,799,158,35161,Cool Kids Bike,2,1,0,20210805,20200805,1
11248,800,2,35147,Cool Kids Bike,2,1,0,20270805,20200805,7
11249,801,2,35147,Cool Kids Bike,1,1,0,20270805,20200805,7
11250,802,180,34160,Wheel Chair,1,1,0,20200805,20200805,0
11251,808,398,34160,Cool Kids Bike,1,1,0,20200805,20200805,0
11252,809,525,34776,Wheel Chair,1,1,0,20260805,20200805,6
11253,810,525,34776,Wheel Chair,2,1,0,20260805,20200805,6
11254,811,31,35687,Cool Kids Bike,1,1,0,20270805,20200805,7
11255,812,279,29937,Adult Mountain Bike,1,1,0,20270805,20200805,7
11256,813,1049,35694,Wheel Chair,1,1,0,20240805,20200805,4
11257,814,857,35965,Cool Kids Bike,1,1,0,20250805,20200805,5
11258,815,857,35965,Cool Kids Bike,2,1,0,20250805,20200805,5
11259,816,195,35681,Wheel Chair,1,1,0,20210805,20200805,1
11260,817,195,35681,Wheel Chair,2,1,0,20210805,20200805,1
11261,818,33,34989,Cool Kids Bike,2,1,0,20290805,20200805,9
11262,819,33,34989,Cool Kids Bike,1,1,0,20290805,20200805,9
11263,820,728,35842,Cool Kids Bike,1,1,0,20220805,20200805,2
11264,821,33,35737,Cool Kids Bike,1,1,0,20270805,20200805,7
11265,822,33,35737,Cool Kids Bike,2,1,0,20270805,20200805,7
11266,823,1050,31888,Wheel Chair,1,1,0,20280805,20200805,8
11267,824,207,35187,Wheel Chair,1,1,0,20270805,20200805,7
11268,825,39,35153,Cool Kids Bike,1,1,0,20230805,20200805,3
11269,826,186,35636,Cool Kids Bike,1,1,0,20260805,20200805,6
11270,827,212,35131,Boring Kids Bike,1,1,0,20210805,20200805,1
11271,828,886,38274,Cool Kids Bike,1,1,0,20240805,20200805,4
11272,829,886,38274,Cool Kids Bike,5,1,0,20240805,20200805,4
11273,830,886,38274,Cool Kids Bike,3,1,0,20240805,20200805,4
11274,831,39,35658,Cool Kids Bike,1,1,0,20280805,20200805,8
11275,832,1050,31888,Wheel Chair,1,1,0,20280805,20200805,8
11276,833,195,35187,Wheel Chair,2,1,0,20270805,20200805,7
11277,834,195,35187,Wheel Chair,1,1,0,20270805,20200805,7
11278,835,170,35825,Cool Kids Bike,2,1,0,20250805,20200805,5
11279,836,170,35825,Cool Kids Bike,1,1,0,20250805,20200805,5
11280,837,797,38316,Cool Kids Bike,1,1,0,20260805,20200805,6
11281,842,1040,34776,Cool Kids Bike,1,1,0,20260805,20200805,6
11282,843,886,38274,Cool Kids Bike,2,1,0,20240805,20200805,4
11283,844,886,38274,Cool Kids Bike,4,1,0,20240805,20200805,4
11284,845,769,26078,Wheel Chair,2,1,0,20280805,20200805,8
11285,846,769,26078,Wheel Chair,1,1,0,20280805,20200805,8
11286,848,1050,31888,Wheel Chair,1,1,0,20280805,20200805,8
11287,849,1051,37505,Cool Kids Bike,1,1,0,20250805,20200805,5
11288,850,1051,37505,Cool Kids Bike,2,1,0,20250805,20200805,5
11289,851,1050,31888,Wheel Chair,1,1,0,20280805,20200805,8
11290,852,325,35856,Cool Kids Bike,1,1,0,20260805,20200805,6
11291,853,14,35695,Wheel Chair,1,1,0,20250805,20200805,5
11292,854,230,35850,Cool Kids Bike,1,1,0,20200805,20200805,0
11293,855,198,39696,Wheel Chair,1,1,0,20260805,20200805,6
11294,856,1052,38251,Cool Kids Bike,1,1,0,20210805,20200805,1
11295,857,10,37027,Cool Kids Bike,1,1,0,20270805,20200805,7
11296,736,980,38663,Cool Kids Bike,1,1,0,20230804,20200804,3
11297,737,564,39256,Wheel Chair,1,1,0,20260804,20200804,6
11298,738,430,39169,Cool Kids Bike,1,1,0,20290804,20200804,9
11299,739,207,35451,Cool Kids Bike,1,1,0,20210804,20200804,1
11300,740,28,33405,Wheel Chair,1,1,0,20250804,20200804,5
11301,741,28,33405,Wheel Chair,1,1,0,20250804,20200804,5
11302,747,4,35576,Adult Mountain Bike,1,1,0,20260804,20200804,6
11303,748,144,33902,Cool Kids Bike,2,1,0,20220804,20200804,2
11304,749,144,33902,Cool Kids Bike,1,1,0,20220804,20200804,2
11305,750,1053,36751,Cool Kids Bike,1,1,0,20210804,20200804,1
11306,751,347,35462,Wheel Chair,1,1,0,20220804,20200804,2
11307,752,449,36802,Wheel Chair,1,1,0,20220804,20200804,2
11308,753,66,37274,Cool Kids Bike,1,1,0,20240804,20200804,4
11309,754,613,35576,Wheel Chair,1,1,0,20260804,20200804,6
11310,755,62,35586,Wheel Chair,1,1,0,20260804,20200804,6
11311,756,664,34204,Wheel Chair,1,1,0,20240804,20200804,4
11312,757,689,35629,Cool Kids Bike,1,1,0,20290804,20200804,9
11313,758,682,37891,Adult Road Bike,1,1,0,20210804,20200804,1
11314,762,557,35153,Boring Kids Bike,2,1,0,20230804,20200804,3
11315,763,557,35153,Boring Kids Bike,1,1,0,20230804,20200804,3
11316,764,773,36802,Wheel Chair,1,1,0,20220804,20200804,2
11317,765,393,35845,Adult Road Bike,1,1,0,20250804,20200804,5
11318,766,666,35845,Cool Kids Bike,1,1,0,20250804,20200804,5
11319,767,235,35643,Cool Kids Bike,1,1,0,20230804,20200804,3
11320,768,200,33206,Wheel Chair,2,1,0,20260804,20200804,6
11321,769,200,33206,Wheel Chair,1,1,0,20260804,20200804,6
11322,770,83,35434,Wheel Chair,2,1,0,20240804,20200804,4
11323,771,190,35518,Cool Kids Bike,1,1,0,20280804,20200804,8
11324,773,373,34831,Cool Kids Bike,1,1,0,20210804,20200804,1
11325,774,373,34831,Cool Kids Bike,2,1,0,20210804,20200804,1
11326,775,434,35757,Cool Kids Bike,1,1,0,20270804,20200804,7
11327,776,139,35187,Wheel Chair,1,1,0,20270804,20200804,7
11328,777,114,35006,Wheel Chair,1,1,0,20260804,20200804,6
11329,778,590,34796,Cool Kids Bike,1,1,0,20260804,20200804,6
11330,779,590,34796,Cool Kids Bike,2,1,0,20260804,20200804,6
11331,780,557,35639,Cool Kids Bike,1,1,0,20290804,20200804,9
11332,781,412,37690,Wheel Chair,1,1,0,20200804,20200804,0
11333,782,412,37690,Wheel Chair,1,1,0,20200804,20200804,0
11334,783,412,37690,Wheel Chair,1,1,0,20200804,20200804,0
